"DATA","APERTURA","MASSIMO","MINIMO","CHIUSURA","VAR % CLOSE","VOLUME"
"08/09/16","17.297,09","17.397,53","17.118,82","17.375,73","0,48","722189910"
"09/09/16","17.337,38","17.391,85","17.122,44","17.156,48","-1,26","623421003"
"12/09/16","16.875,93","16.903,24","16.667,20","16.840,28","-1,84","723530499"
"13/09/16","16.935,98","16.965,18","16.547,75","16.547,75","-1,74","780019750"
"14/09/16","16.637,79","16.690,44","16.476,96","16.539,90","-0,05","709629325"
"15/09/16","16.509,43","16.617,71","16.384,93","16.595,43","0,34","706422896"
"16/09/16","16.515,50","16.547,76","16.180,70","16.192,16","-2,43","1457657805"
"19/09/16","16.261,40","16.489,77","16.259,91","16.399,26","1,28","598715033"
"20/09/16","16.401,01","16.430,14","16.207,10","16.207,10","-1,17","692110808"
"21/09/16","16.391,68","16.503,80","16.332,60","16.349,82","0,88","573097980"
"22/09/16","16.494,66","16.730,84","16.492,46","16.637,69","1,76","622733735"
"23/09/16","16.617,47","16.625,12","16.409,77","16.452,84","-1,11","513904251"
"26/09/16","16.329,24","16.330,18","16.091,54","16.192,48","-1,58","641611851"
"27/09/16","16.326,08","16.332,27","15.995,01","16.134,71","-0,36","625392185"
"28/09/16","16.182,57","16.378,64","16.176,38","16.222,21","0,54","538648206"
"29/09/16","16.461,52","16.506,86","16.253,77","16.338,78","0,72","625457564"
"30/09/16","16.046,71","16.446,78","15.922,35","16.401,00","0,38","925115843"
"03/10/16","16.368,40","16.470,09","16.210,37","16.273,95","-0,77","522620723"
"04/10/16","16.295,18","16.380,36","16.226,93","16.308,02","0,21","585573398"
"05/10/16","16.195,81","16.494,98","16.133,96","16.476,58","1,03","888903683"
"06/10/16","16.518,50","16.602,19","16.398,14","16.491,62","0,09","761554588"
"07/10/16","16.512,46","16.570,30","16.357,87","16.405,27","-0,52","732069451"
"10/10/16","16.368,86","16.641,77","16.253,24","16.632,45","1,38","653908166"
"11/10/16","16.571,67","16.661,90","16.474,06","16.474,06","-0,95","653638010"
"12/10/16","16.467,43","16.575,07","16.419,00","16.470,28","-0,02","740198783"
"13/10/16","16.364,06","16.367,40","16.194,86","16.269,26","-1,22","771917958"
"14/10/16","16.281,76","16.636,00","16.274,06","16.591,37","1,98","810920937"
"17/10/16","16.565,52","16.695,90","16.535,89","16.630,34","0,23","807335464"
"18/10/16","16.725,93","16.966,61","16.724,33","16.966,61","2,02","853112230"
"19/10/16","16.970,98","17.073,45","16.886,89","17.044,34","0,46","900213181"
"20/10/16","17.070,67","17.148,80","16.937,08","17.141,38","0,57","855356429"
"21/10/16","17.184,05","17.188,20","17.086,50","17.166,76","0,15","935131261"
"24/10/16","17.209,58","17.385,95","17.208,76","17.305,77","0,81","1075953614"
"25/10/16","17.292,50","17.426,49","17.183,93","17.230,03","-0,44","987385189"
"26/10/16","17.211,16","17.311,92","17.129,27","17.280,74","0,29","997425856"
"27/10/16","17.309,27","17.426,46","17.256,68","17.426,46","0,84","899233493"
"28/10/16","17.329,27","17.375,43","17.202,47","17.324,23","-0,59","744286749"
"31/10/16","17.252,01","17.268,43","17.073,54","17.125,05","-1,15","647630432"
"01/11/16","17.216,77","17.256,67","16.883,72","16.898,28","-1,32","537830527"
"02/11/16","16.818,15","16.818,15","16.474,52","16.474,52","-2,51","846210502"
"03/11/16","16.423,30","16.612,75","16.370,57","16.419,90","-0,33","619703313"
"04/11/16","16.407,32","16.408,26","16.203,42","16.318,60","-0,62","859442042"
"07/11/16","16.591,18","16.736,75","16.555,63","16.736,75","2,56","873155978"
"08/11/16","16.746,51","16.817,41","16.658,55","16.817,41","0,48","846592971"
"09/11/16","16.413,91","16.799,85","16.224,71","16.799,85","-0,10","1404628705"
"10/11/16","16.939,57","17.164,33","16.707,16","16.804,88","0,03","1603510250"
"11/11/16","16.940,40","16.972,83","16.720,89","16.812,37","0,04","923693651"
"14/11/16","16.962,63","17.085,93","16.607,57","16.686,33","-0,75","1103923252"
"15/11/16","16.748,63","16.763,78","16.545,87","16.682,37","-0,02","845492249"
"16/11/16","16.733,96","16.803,02","16.436,72","16.559,84","-0,73","839627640"
"17/11/16","16.516,92","16.604,75","16.348,82","16.555,31","-0,03","998331861"
"18/11/16","16.578,69","16.580,97","16.221,93","16.265,90","-1,75","1146558523"
"21/11/16","16.279,36","16.351,66","16.039,59","16.297,26","0,19","780824384"
"22/11/16","16.426,95","16.620,44","16.426,95","16.519,89","1,37","787892854"
"23/11/16","16.563,51","16.587,95","16.265,36","16.532,26","0,07","954893610"
"24/11/16","16.593,07","16.677,06","16.436,57","16.500,73","-0,19","696476201"
"25/11/16","16.484,52","16.542,16","16.402,18","16.515,11","0,09","597711842"
"28/11/16","16.419,35","16.422,91","16.156,88","16.216,95","-1,81","747853715"
"29/11/16","16.197,78","16.561,86","16.170,50","16.561,86","2,13","744981692"
"30/11/16","16.582,72","16.972,62","16.557,59","16.930,41","2,23","1029626891"
"01/12/16","16.904,18","17.126,60","16.803,94","17.098,33","0,99","911806864"
"02/12/16","16.992,48","17.130,89","16.895,97","17.086,85","-0,07","837344375"
"05/12/16","16.795,23","17.359,38","16.723,18","17.050,21","-0,21","1342406083"
"06/12/16","17.078,18","17.757,80","17.042,35","17.757,80","4,15","1156710240"
"07/12/16","17.951,60","18.130,66","17.859,55","18.130,66","2,10","1349154388"
"08/12/16","18.163,82","18.488,00","18.131,82","18.427,86","1,64","1364063671"
"09/12/16","18.457,30","18.473,17","18.167,37","18.292,65","-0,73","967843855"
"12/12/16","18.405,94","18.568,07","18.324,43","18.370,32","0,42","873906477"
"13/12/16","18.291,20","18.827,61","18.238,44","18.827,61","2,49","1448423744"
"14/12/16","18.772,10","18.969,79","18.606,32","18.606,32","-1,18","1051647249"
"15/12/16","18.643,88","18.994,79","18.643,88","18.994,79","2,09","1302176836"
"16/12/16","19.071,41","19.112,58","18.935,35","19.014,75","0,11","1116713512"
"19/12/16","18.967,05","19.084,25","18.907,13","18.968,94","-0,24","671611906"
"20/12/16","18.973,68","19.247,24","18.938,07","19.247,24","1,47","836696999"
"21/12/16","19.208,32","19.293,73","19.080,08","19.215,59","-0,16","680530503"
"22/12/16","19.201,14","19.346,24","19.054,07","19.121,26","-0,49","801086126"
"23/12/16","19.188,06","19.345,02","19.174,62","19.345,02","1,17","608089989"
"27/12/16","19.324,83","19.406,30","19.314,53","19.390,83","0,24","415702861"
"28/12/16","19.398,31","19.419,01","19.233,40","19.239,39","-0,78","478888543"
"29/12/16","19.161,87","19.284,57","19.141,39","19.203,94","-0,18","382839155"
"30/12/16","19.199,04","19.302,20","19.134,76","19.234,58","0,16","349323571"
"02/01/17","19.207,77","19.579,30","19.201,18","19.566,53","1,73","420724666"
"03/01/17","19.667,37","19.810,77","19.563,82","19.573,48","0,04","780263602"
"04/01/17","19.669,14","19.734,50","19.504,36","19.626,64","0,27","559176754"
"05/01/17","19.598,57","19.733,48","19.561,91","19.642,81","0,08","572875394"
"06/01/17","19.690,18","19.714,95","19.516,95","19.687,71","0,23","476246352"
"09/01/17","19.745,02","19.784,60","19.289,40","19.360,02","-1,66","611570804"
"10/01/17","19.418,11","19.464,96","19.264,01","19.424,19","0,33","613564098"
"11/01/17","19.430,34","19.583,64","19.210,26","19.486,88","0,32","559313260"
"12/01/17","19.412,47","19.482,54","19.092,04","19.156,59","-1,69","591418112"
"13/01/17","19.285,57","19.556,76","19.271,56","19.514,54","1,87","669071834"
"16/01/17","19.298,97","19.429,50","19.234,70","19.247,25","-1,37","489056505"
"17/01/17","19.209,46","19.366,73","19.189,06","19.296,16","0,25","587335994"
"18/01/17","19.341,61","19.358,62","19.202,07","19.358,10","0,32","493511616"
"19/01/17","19.384,50","19.559,13","19.243,82","19.490,96","0,69","691996660"
"20/01/17","19.550,49","19.604,00","19.427,91","19.479,46","-0,06","633337202"
"23/01/17","19.323,30","19.506,75","19.263,64","19.328,41","-0,78","480147321"
"24/01/17","19.364,92","19.601,01","19.364,92","19.499,54","0,89","735963317"
"25/01/17","19.632,64","19.746,97","19.518,05","19.582,23","0,42","868078659"
"26/01/17","19.716,93","19.785,04","19.407,51","19.439,65","-0,73","618285885"
"27/01/17","19.478,45","19.478,45","19.243,32","19.329,26","-0,57","487062699"
"30/01/17","19.147,87","19.247,40","18.749,83","18.759,40","-2,95","596469544"
"31/01/17","18.790,89","18.982,11","18.523,66","18.590,73","-0,90","670059875"
"01/02/17","18.731,89","18.828,35","18.650,41","18.740,65","0,81","524742623"
"02/02/17","18.722,60","19.053,46","18.699,09","18.889,19","0,79","480336933"
"03/02/17","18.938,05","19.169,89","18.886,69","19.116,04","1,20","517848935"
"06/02/17","19.159,83","19.167,81","18.693,65","18.693,65","-2,21","632254397"
"07/02/17","18.662,47","18.797,64","18.613,87","18.662,61","-0,17","497923807"
"08/02/17","18.734,26","18.771,78","18.424,31","18.771,78","0,58","611199285"
"09/02/17","18.845,67","18.992,59","18.650,00","18.947,44","0,94","512508062"
"10/02/17","19.014,23","19.018,30","18.762,11","18.862,11","-0,45","511766508"
"13/02/17","18.894,99","19.115,24","18.884,67","19.064,64","1,07","470390710"
"14/02/17","19.064,07","19.193,11","18.962,83","19.187,67","0,65","509663580"
"15/02/17","19.258,04","19.359,56","19.056,16","19.056,16","-0,69","552306137"
"16/02/17","19.088,77","19.156,65","18.939,65","19.087,54","0,16","480930161"
"17/02/17","19.110,83","19.170,12","18.821,88","19.006,46","-0,42","575240238"
"20/02/17","19.094,66","19.154,05","18.923,66","18.978,65","-0,15","310633119"
"21/02/17","19.005,11","19.187,30","18.830,97","19.043,58","0,34","451745751"
"22/02/17","19.113,21","19.147,66","18.788,32","18.884,90","-0,83","608169293"
"23/02/17","18.930,63","18.997,72","18.811,87","18.819,49","-0,35","449761508"
"24/02/17","18.793,77","18.855,12","18.535,54","18.596,66","-1,18","699284670"
"27/02/17","18.590,44","18.923,82","18.581,77","18.914,30","1,71","597832120"
"28/02/17","18.972,91","19.003,26","18.889,61","18.913,28","-0,01","611194925"
"01/03/17","19.067,87","19.411,45","19.028,49","19.364,39","2,39","695785223"
"02/03/17","19.383,71","19.505,64","19.307,02","19.440,62","0,39","525621181"
"03/03/17","19.361,75","19.676,06","19.348,09","19.664,45","1,15","584079581"
"06/03/17","19.564,51","19.646,25","19.407,95","19.449,85","-1,09","435329448"
"07/03/17","19.490,66","19.511,05","19.346,70","19.455,05","0,03","429798770"
"08/03/17","19.429,98","19.573,61","19.399,82","19.482,39","0,14","476789438"
"09/03/17","19.419,42","19.636,43","19.336,17","19.571,24","0,46","668767995"
"10/03/17","19.642,50","19.810,03","19.605,58","19.658,37","0,45","646037754"
"13/03/17","19.696,87","19.721,07","19.548,08","19.706,95","0,25","398920484"
"14/03/17","19.708,48","19.725,66","19.479,34","19.537,40","-0,86","577023788"
"15/03/17","19.560,65","19.774,02","19.539,36","19.774,02","1,21","483627281"
"16/03/17","19.998,74","20.173,73","19.970,23","20.109,76","1,70","764674577"
"17/03/17","20.112,87","20.132,67","20.006,15","20.074,28","-0,18","839259962"
"20/03/17","19.993,79","20.117,68","19.955,43","19.968,55","-0,53","445520156"
"21/03/17","20.030,39","20.253,65","19.878,37","19.918,84","-0,25","645376126"
"22/03/17","19.747,16","19.991,61","19.687,36","19.953,44","0,17","594326367"
"23/03/17","20.011,44","20.167,49","19.937,14","20.167,49","1,07","615386918"
"24/03/17","20.184,21","20.209,18","20.079,75","20.188,02","0,10","451380866"
"27/03/17","20.026,59","20.124,19","19.930,62","20.124,19","-0,32","472824807"
"28/03/17","20.201,02","20.330,42","20.144,20","20.330,42","1,02","535761622"
"29/03/17","20.371,98","20.388,87","20.181,71","20.276,80","-0,26","515154687"
"30/03/17","20.277,36","20.367,75","20.217,75","20.367,75","0,45","418852001"
"31/03/17","20.329,99","20.495,62","20.306,09","20.492,94","0,61","452160685"
"03/04/17","20.510,37","20.540,39","20.242,88","20.242,88","-1,22","573937227"
"04/04/17","20.212,98","20.287,10","20.094,79","20.257,10","0,07","525032727"
"05/04/17","20.244,10","20.401,93","20.215,47","20.253,37","-0,02","465196339"
"06/04/17","20.121,50","20.339,81","20.025,62","20.296,97","0,22","438346104"
"07/04/17","20.271,06","20.335,29","20.213,77","20.300,06","0,02","393139727"
"10/04/17","20.318,16","20.322,04","20.141,85","20.202,05","-0,48","350007317"
"11/04/17","20.104,80","20.199,26","19.976,47","20.109,06","-0,46","480213717"
"12/04/17","20.153,35","20.285,87","19.980,64","20.004,93","-0,52","448722470"
"13/04/17","19.918,39","19.944,07","19.764,41","19.773,68","-1,16","427428993"
"18/04/17","19.811,03","19.844,53","19.442,71","19.442,71","-1,67","528896267"
"19/04/17","19.492,45","19.824,61","19.492,45","19.824,61","1,96","549515495"
"20/04/17","19.720,59","19.925,77","19.709,47","19.849,44","0,13","502914740"
"21/04/17","19.861,81","19.931,59","19.676,61","19.741,75","-0,54","654551184"
"24/04/17","20.197,87","20.684,41","20.177,60","20.684,41","4,77","1087804976"
"25/04/17","20.717,54","20.883,66","20.598,93","20.805,52","0,59","583795242"
"26/04/17","20.751,12","20.836,51","20.643,32","20.836,51","0,15","537845645"
"27/04/17","20.753,40","20.786,30","20.597,34","20.597,34","-1,15","479877700"
"28/04/17","20.590,93","20.708,43","20.581,11","20.609,16","0,06","489785897"
"02/05/17","20.697,77","20.779,56","20.629,90","20.733,25","0,60","432753295"
"03/05/17","20.712,54","20.764,14","20.619,68","20.759,31","0,13","398248706"
"04/05/17","20.818,69","21.198,12","20.794,13","21.169,92","1,98","777652438"
"05/05/17","21.166,11","21.498,07","21.067,95","21.483,86","1,48","798245781"
"08/05/17","21.623,69","21.623,69","21.315,54","21.428,10","-0,26","576805578"
"09/05/17","21.485,00","21.664,14","21.466,49","21.486,95","0,27","546865569"
"10/05/17","21.493,46","21.566,68","21.356,60","21.552,81","0,31","551287912"
"11/05/17","21.658,10","21.696,78","21.331,72","21.482,52","-0,33","589374665"
"12/05/17","21.536,97","21.639,50","21.485,89","21.575,45","0,43","580354931"
"15/05/17","21.623,06","21.724,48","21.559,86","21.704,46","0,60","441104666"
"16/05/17","21.685,29","21.828,77","21.645,87","21.787,90","0,38","514494548"
"17/05/17","21.617,93","21.703,29","21.214,22","21.283,72","-2,31","623852534"
"18/05/17","21.236,42","21.315,89","20.808,34","21.299,26","0,07","813091583"
"19/05/17","21.399,71","21.572,72","21.339,67","21.567,52","1,26","569059533"
"22/05/17","21.338,30","21.404,12","21.242,75","21.318,58","-1,15","427835163"
"23/05/17","21.294,65","21.477,78","21.290,65","21.415,74","0,46","472929588"
"24/05/17","21.373,24","21.424,83","21.289,91","21.369,73","-0,21","437204790"
"25/05/17","21.433,58","21.448,42","21.180,06","21.291,72","-0,37","379135359"
"26/05/17","21.206,44","21.245,73","21.001,29","21.210,57","-0,38","418091224"
"29/05/17","21.169,28","21.169,28","20.742,74","20.783,82","-2,01","363460306"
"30/05/17","20.660,82","20.832,18","20.572,22","20.814,48","0,15","508018063"
"31/05/17","20.852,62","20.937,49","20.694,45","20.731,68","-0,40","663158594"
"01/06/17","20.781,43","21.007,78","20.732,27","20.936,07","0,99","399539737"
"02/06/17","21.035,63","21.156,26","20.862,98","20.928,24","-0,04","368473541"
"05/06/17","20.901,18","20.950,43","20.712,38","20.721,04","-0,99","263851149"
"06/06/17","20.618,37","20.777,87","20.577,60","20.760,01","0,19","369993475"
"07/06/17","20.743,54","20.966,87","20.650,51","20.739,91","-0,10","433384163"
"08/06/17","20.746,85","21.093,53","20.662,28","21.042,41","1,46","516614640"
"09/06/17","21.045,19","21.271,49","20.948,38","21.122,42","0,38","458835812"
"12/06/17","21.077,46","21.161,34","20.910,23","20.910,23","-1,00","411317547"
"13/06/17","20.988,55","21.168,72","20.949,07","21.088,78","0,85","364976546"
"14/06/17","21.095,34","21.198,48","20.960,55","20.960,55","-0,61","452114482"
"15/06/17","20.928,53","20.937,01","20.731,58","20.847,51","-0,54","509889891"
"16/06/17","20.999,93","21.041,89","20.801,81","20.940,73","0,45","569217812"
"19/06/17","20.989,24","21.114,91","20.901,94","21.014,25","0,35","338691253"
"20/06/17","21.069,71","21.088,41","20.810,02","20.810,02","-0,97","311793155"
"21/06/17","20.769,17","21.093,27","20.587,12","21.071,91","1,26","461374893"
"22/06/17","20.978,64","20.978,64","20.842,78","20.930,26","-0,67","351962903"
"23/06/17","20.934,60","21.009,44","20.744,23","20.833,88","-0,46","274781524"
"26/06/17","20.989,61","21.174,18","20.951,94","21.001,95","0,81","485571810"
"27/06/17","20.966,50","21.047,43","20.781,68","20.790,86","-1,01","457055363"
"28/06/17","20.705,73","21.048,23","20.613,73","21.047,80","1,24","537881111"
"29/06/17","21.148,34","21.155,29","20.674,17","20.704,65","-1,63","599909791"
"30/06/17","20.752,48","20.838,06","20.537,35","20.584,23","-0,58","449490069"
"03/07/17","20.710,89","21.021,56","20.703,95","21.013,14","2,08","432109064"
"04/07/17","20.961,93","21.085,38","20.925,95","21.031,05","0,09","336849055"
