DATA,APERTURA,MASSIMO,MINIMO,CHIUSURA,VAR % CLOSE,VOLUME
15/05/14,"9.741,25","9.810,30","9.631,55","9.656,05","-1,01",133897442
16/05/14,"9.646,55","9.670,90","9.577,90","9.629,10","-0,28",113085429
19/05/14,"9.607,30","9.676,50","9.534,55","9.659,40","0,31",97857334
20/05/14,"9.644,80","9.685,55","9.613,90","9.639,10","-0,21",67588361
21/05/14,"9.615,85","9.709,90","9.583,55","9.697,85","0,61",86239212
22/05/14,"9.731,45","9.734,15","9.689,15","9.720,90","0,24",63696037
23/05/14,"9.722,65","9.779,60","9.704,75","9.768,00","0,48",65280798
26/05/14,"9.826,90","9.893,80","9.821,70","9.892,80","1,28",53846382
27/05/14,"9.893,35","9.951,90","9.879,65","9.940,80","0,49",79797701
28/05/14,"9.950,75","9.957,85","9.898,25","9.939,15","-0,02",72748507
29/05/14,"9.937,65","9.956,25","9.917,95","9.938,90","0,00",65743401
30/05/14,"9.926,75","9.970,75","9.924,65","9.943,25","0,04",103680132
02/06/14,"9.986,85","9.992,35","9.907,75","9.950,10","0,07",57920286
03/06/14,"9.949,95","9.954,80","9.887,00","9.919,75","-0,31",71968636
04/06/14,"9.903,80","9.928,95","9.866,95","9.926,65","0,07",66442175
05/06/14,"9.929,40","10.013,70","9.896,10","9.947,85","0,21",129942510
06/06/14,"9.954,00","10.000,90","9.941,65","9.987,20","0,40",92994920
09/06/14,"9.994,40","10.009,60","9.985,85","10.008,65","0,21",43200381
10/06/14,"9.998,50","10.033,75","9.987,70","10.028,80","0,20",64853115
11/06/14,"10.023,00","10.024,85","9.921,25","9.949,80","-0,79",96286452
12/06/14,"9.950,50","9.970,40","9.917,60","9.938,70","-0,11",68482928
13/06/14,"9.920,50","9.944,55","9.829,10","9.912,85","-0,26",79417742
16/06/14,"9.885,95","9.925,85","9.872,75","9.884,00","-0,29",64029212
17/06/14,"9.915,20","9.982,90","9.861,30","9.920,30","0,37",72084212
18/06/14,"9.932,05","9.964,00","9.922,05","9.930,35","0,10",72976796
19/06/14,"10.018,90","10.023,55","9.993,05","10.004,00","0,74",86693463
20/06/14,"9.995,50","10.051,00","9.987,25","9.987,25","-0,17",209559587
23/06/14,"9.991,40","9.993,00","9.885,95","9.920,90","-0,66",68730109
24/06/14,"9.938,65","9.948,60","9.899,45","9.938,10","0,17",61266130
25/06/14,"9.883,80","9.914,10","9.836,45","9.867,75","-0,71",82312043
26/06/14,"9.894,55","9.898,40","9.749,75","9.804,90","-0,64",94924996
27/06/14,"9.818,45","9.836,70","9.791,15","9.815,15","0,10",63248871
30/06/14,"9.833,85","9.889,50","9.800,10","9.833,05","0,18",66649737
01/07/14,"9.853,75","9.902,40","9.835,75","9.902,40","0,71",54518987
02/07/14,"9.913,00","9.936,40","9.890,10","9.911,25","0,09",70229505
03/07/14,"9.910,45","10.032,30","9.907,00","10.029,45","1,19",78288046
04/07/14,"10.028,70","10.030,80","10.007,40","10.009,10","-0,20",52046505
07/07/14,"9.992,15","10.015,35","9.905,60","9.906,05","-1,03",60506275
08/07/14,"9.918,25","9.920,80","9.772,15","9.772,65","-1,35",85865143
09/07/14,"9.789,05","9.817,45","9.752,80","9.808,20","0,36",73589732
10/07/14,"9.807,25","9.807,25","9.617,60","9.659,15","-1,52",96879133
11/07/14,"9.672,15","9.708,45","9.623,35","9.666,35","0,07",62278398
14/07/14,"9.710,90","9.793,80","9.693,90","9.783,00","1,21",56259602
15/07/14,"9.764,70","9.788,70","9.711,85","9.719,40","-0,65",72125544
16/07/14,"9.747,90","9.871,60","9.747,50","9.859,25","1,44",69459961
17/07/14,"9.819,45","9.845,85","9.743,60","9.753,90","-1,07",76538147
18/07/14,"9.703,65","9.721,10","9.655,50","9.720,00","-0,35",118113767
21/07/14,"9.711,70","9.717,70","9.597,60","9.612,05","-1,11",65236517
22/07/14,"9.682,20","9.735,70","9.647,75","9.734,35","1,27",62368592
23/07/14,"9.727,45","9.802,05","9.724,00","9.753,55","0,20",64736851
24/07/14,"9.772,15","9.810,45","9.674,70","9.794,05","0,42",70366598
25/07/14,"9.770,25","9.794,85","9.620,60","9.644,00","-1,53",73401644
28/07/14,"9.660,70","9.665,05","9.527,60","9.598,15","-0,48",71997094
29/07/14,"9.607,10","9.692,35","9.573,50","9.653,65","0,58",66002294
30/07/14,"9.646,45","9.704,00","9.572,90","9.593,70","-0,62",79991295
31/07/14,"9.576,15","9.582,75","9.395,35","9.407,50","-1,94",131077441
01/08/14,"9.379,75","9.394,50","9.185,40","9.210,10","-2,10",141582451
04/08/14,"9.222,05","9.243,25","9.130,35","9.154,15","-0,61",85304257
05/08/14,"9.186,05","9.237,15","9.152,40","9.189,75","0,39",80560700
06/08/14,"9.084,50","9.166,20","9.030,70","9.130,05","-0,65",98898298
07/08/14,"9.081,30","9.166,05","9.025,80","9.038,95","-1,00",97954725
08/08/14,"8.928,20","9.061,00","8.903,50","9.009,30","-0,33",102515812
11/08/14,"9.106,65","9.199,00","9.089,30","9.180,75","1,90",81228894
12/08/14,"9.166,90","9.171,95","9.050,00","9.069,45","-1,21",74774568
13/08/14,"9.133,85","9.213,60","9.118,15","9.198,90","1,43",82251649
14/08/14,"9.161,80","9.265,90","9.149,40","9.225,10","0,29",80394255
15/08/14,"9.239,00","9.324,55","9.067,60","9.092,60","-1,44",110261790
18/08/14,"9.221,00","9.261,65","9.195,10","9.245,35","1,68",63822143
19/08/14,"9.276,20","9.350,25","9.276,20","9.334,30","0,96",57793194
20/08/14,"9.329,90","9.333,70","9.247,85","9.314,55","-0,21",63229726
21/08/14,"9.328,70","9.405,95","9.278,85","9.401,55","0,93",67874852
22/08/14,"9.390,30","9.414,40","9.291,95","9.339,15","-0,66",70036561
25/08/14,"9.456,65","9.510,15","9.424,10","9.510,15","1,83",53554050
26/08/14,"9.481,55","9.591,70","9.446,35","9.588,15","0,82",66737079
27/08/14,"9.584,00","9.600,85","9.546,55","9.569,70","-0,19",69031293
28/08/14,"9.545,20","9.546,80","9.417,15","9.462,55","-1,12",72124485
29/08/14,"9.483,40","9.517,95","9.369,40","9.470,15","0,08",68471170
01/09/14,"9.484,55","9.500,20","9.424,80","9.479,05","0,09",43071923
02/09/14,"9.525,15","9.578,50","9.485,25","9.507,00","0,30",55157428
03/09/14,"9.541,00","9.683,10","9.528,70","9.626,50","1,26",90120961
04/09/14,"9.591,45","9.732,80","9.539,90","9.724,25","1,02",106652392
05/09/14,"9.714,25","9.774,65","9.691,45","9.747,00","0,23",77345023
08/09/14,"9.767,90","9.773,70","9.721,70","9.758,05","0,11",53013330
09/09/14,"9.737,55","9.769,20","9.695,45","9.710,70","-0,49",57197878
10/09/14,"9.672,45","9.723,10","9.635,50","9.700,15","-0,11",62415449
11/09/14,"9.729,90","9.732,85","9.630,65","9.691,30","-0,09",62050275
12/09/14,"9.706,60","9.706,60","9.617,70","9.651,15","-0,41",52625063
15/09/14,"9.603,95","9.682,45","9.600,15","9.659,65","0,09",55750897
16/09/14,"9.644,30","9.644,90","9.588,65","9.632,95","-0,28",62265084
17/09/14,"9.673,00","9.695,45","9.650,00","9.661,50","0,30",67216885
18/09/14,"9.703,10","9.798,15","9.686,45","9.798,15","1,41",81235702
19/09/14,"9.849,45","9.891,20","9.799,25","9.799,25","0,01",195350414
22/09/14,"9.748,55","9.812,75","9.735,70","9.749,55","-0,51",73980951
23/09/14,"9.713,40","9.719,65","9.589,05","9.595,05","-1,58",88195952
24/09/14,"9.598,75","9.669,45","9.534,75","9.661,95","0,70",85850557
25/09/14,"9.644,35","9.718,10","9.482,55","9.510,00","-1,57",97697000
26/09/14,"9.500,55","9.545,35","9.454,90","9.490,55","-0,20",83499554
29/09/14,"9.495,60","9.505,00","9.369,60","9.422,90","-0,71",77424784
30/09/14,"9.446,80","9.495,00","9.404,90","9.474,30","0,55",89859623
01/10/14,"9.454,05","9.520,95","9.357,55","9.382,05","-0,97",83526579
02/10/14,"9.363,30","9.412,60","9.195,70","9.195,70","-1,99",122375253
06/10/14,"9.341,05","9.343,65","9.185,85","9.209,50","0,15",103676286
07/10/14,"9.164,75","9.170,25","9.080,35","9.086,20","-1,34",105001729
08/10/14,"9.027,90","9.064,90","8.960,45","8.995,35","-1,00",112047011
09/10/14,"9.082,65","9.140,30","8.975,05","9.005,00","0,11",104101303
10/10/14,"8.924,60","8.958,65","8.788,20","8.788,80","-2,40",162566052
13/10/14,"8.703,85","8.872,40","8.699,60","8.812,45","0,27",112874981
14/10/14,"8.765,35","8.854,40","8.701,45","8.825,20","0,15",116078320
15/10/14,"8.838,70","8.847,85","8.555,75","8.571,95","-2,87",153532226
16/10/14,"8.623,30","8.662,85","8.354,95","8.582,90","0,13",224468475
17/10/14,"8.629,15","8.850,25","8.588,40","8.850,25","3,12",181971174
20/10/14,"8.819,25","8.834,75","8.682,60","8.717,75","-1,50",103015964
21/10/14,"8.693,05","8.889,80","8.644,70","8.886,95","1,94",118317269
22/10/14,"8.934,55","8.957,15","8.861,45","8.940,15","0,60",97874288
23/10/14,"8.873,55","9.068,10","8.820,90","9.047,30","1,20",108376922
24/10/14,"9.008,60","9.044,85","8.955,60","8.987,80","-0,66",98966499
27/10/14,"9.080,80","9.085,65","8.837,65","8.902,60","-0,95",111764525
28/10/14,"8.983,05","9.077,90","8.968,60","9.068,20","1,86",78580544
29/10/14,"9.139,00","9.157,65","9.072,65","9.082,80","0,16",89708121
30/10/14,"9.091,15","9.146,95","8.899,90","9.114,85","0,35",119733178
31/10/14,"9.283,40","9.339,35","9.217,00","9.326,85","2,33",123211194
03/11/14,"9.305,75","9.343,65","9.236,20","9.251,70","-0,81",79777577
04/11/14,"9.244,10","9.317,90","9.148,80","9.166,45","-0,92",90365920
05/11/14,"9.238,05","9.329,05","9.226,35","9.315,50","1,63",81034837
06/11/14,"9.284,95","9.467,35","9.268,65","9.377,40","0,66",124002407
07/11/14,"9.406,15","9.414,30","9.239,10","9.291,85","-0,91",104436951
10/11/14,"9.233,85","9.351,85","9.222,55","9.351,85","0,65",71162798
11/11/14,"9.374,35","9.400,90","9.324,75","9.369,05","0,18",79810337
12/11/14,"9.339,70","9.359,35","9.189,65","9.210,95","-1,69",93733922
13/11/14,"9.260,55","9.311,00","9.170,30","9.248,50","0,41",82311964
14/11/14,"9.272,35","9.284,15","9.184,45","9.252,95","0,05",76730461
17/11/14,"9.162,25","9.331,30","9.161,60","9.306,35","0,58",72034408
18/11/14,"9.323,75","9.461,55","9.323,50","9.456,55","1,61",73982365
19/11/14,"9.462,05","9.521,75","9.439,15","9.472,80","0,17",73153498
20/11/14,"9.460,40","9.487,70","9.382,25","9.483,95","0,12",82097786
21/11/14,"9.521,25","9.736,15","9.508,15","9.732,55","2,62",166634381
24/11/14,"9.722,30","9.832,40","9.711,75","9.785,55","0,54",97612313
25/11/14,"9.790,05","9.921,45","9.787,25","9.861,20","0,77",117773853
26/11/14,"9.894,60","9.942,65","9.868,35","9.915,55","0,55",89124311
27/11/14,"9.934,80","9.992,65","9.920,85","9.974,85","0,60",84700245
28/11/14,"9.990,70","9.990,70","9.902,40","9.980,85","0,06",98906794
01/12/14,"9.915,75","9.979,10","9.906,40","9.963,50","-0,17",97092835
02/12/14,"9.983,80","10.038,20","9.910,20","9.934,10","-0,30",86630754
03/12/14,"9.978,90","9.993,85","9.930,55","9.971,80","0,38",83605017
04/12/14,"9.998,85","10.083,75","9.835,40","9.851,35","-1,21",119705176
05/12/14,"9.931,95","10.093,05","9.929,45","10.087,10","2,39",93445064
08/12/14,"10.060,90","10.084,95","10.015,00","10.015,00","-0,72",68931212
09/12/14,"9.904,60","9.951,65","9.786,40","9.793,70","-2,21",110063626
10/12/14,"9.859,80","9.909,40","9.775,40","9.799,75","0,06",88531302
11/12/14,"9.770,65","9.907,80","9.763,40","9.862,55","0,64",98963276
12/12/14,"9.794,20","9.799,65","9.586,20","9.594,75","-2,72",94544810
15/12/14,"9.599,80","9.678,25","9.331,00","9.334,00","-2,72",112718683
16/12/14,"9.366,55","9.567,10","9.219,05","9.563,90","2,46",171052403
17/12/14,"9.455,75","9.589,25","9.429,40","9.544,45","-0,20",102078946
18/12/14,"9.711,60","9.811,05","9.671,20","9.811,05","2,79",121015635
19/12/14,"9.901,25","9.901,25","9.688,65","9.786,95","-0,25",173452906
22/12/14,"9.827,25","9.924,00","9.826,55","9.865,75","0,81",61833279
23/12/14,"9.887,25","9.922,10","9.848,05","9.922,10","0,57",47508196
29/12/14,"9.914,85","9.927,85","9.775,45","9.927,15","0,05",47150787
30/12/14,"9.883,10","9.886,80","9.805,55","9.805,55","-1,22",34753267
02/01/15,"9.869,15","9.879,55","9.687,25","9.764,75","-0,42",67673937
05/01/15,"9.735,65","9.790,25","9.468,60","9.473,15","-2,99",105538349
06/01/15,"9.484,25","9.624,65","9.382,80","9.469,65","-0,04",96812278
07/01/15,"9.510,35","9.592,35","9.459,20","9.518,20","0,51",82466602
08/01/15,"9.643,75","9.855,45","9.607,90","9.837,60","3,36",114825020
09/01/15,"9.814,00","9.860,20","9.601,75","9.648,50","-1,92",107473403
12/01/15,"9.697,45","9.815,95","9.622,30","9.781,90","1,38",101315825
13/01/15,"9.759,55","9.978,95","9.755,00","9.941,00","1,63",116360634
14/01/15,"9.810,70","9.963,00","9.768,10","9.817,10","-1,25",125068897
15/01/15,"9.933,45","10.063,20","9.637,35","10.032,60","2,20",147822288
16/01/15,"9.985,50","10.207,95","9.940,65","10.167,75","1,35",141081531
19/01/15,"10.231,60","10.293,05","10.192,00","10.242,35","0,73",80650325
20/01/15,"10.278,55","10.298,40","10.211,40","10.257,15","0,14",109024394
21/01/15,"10.270,35","10.311,90","10.149,75","10.299,25","0,41",116237909
22/01/15,"10.300,25","10.454,05","10.228,55","10.435,60","1,32",151255814
23/01/15,"10.503,35","10.704,30","10.502,85","10.649,60","2,05",167797347
26/01/15,"10.592,95","10.807,55","10.589,05","10.798,35","1,40",105118584
27/01/15,"10.785,90","10.810,55","10.592,45","10.628,60","-1,57",115893506
28/01/15,"10.719,40","10.728,85","10.552,75","10.710,95","0,78",113074154
29/01/15,"10.666,45","10.743,55","10.607,70","10.737,85","0,25",100309991
30/01/15,"10.801,40","10.804,05","10.642,60","10.694,30","-0,41",108714453
02/02/15,"10.719,20","10.828,00","10.677,40","10.828,00","1,25",100490418
03/02/15,"10.867,60","10.984,70","10.860,05","10.890,95","0,58",134335985
04/02/15,"10.892,50","10.912,25","10.803,10","10.911,30","0,19",98694461
05/02/15,"10.840,80","10.926,75","10.822,75","10.905,40","-0,05",87662742
06/02/15,"10.866,20","10.877,65","10.802,90","10.846,40","-0,54",78680471
09/02/15,"10.765,20","10.767,20","10.614,10","10.663,50","-1,69",102797322
10/02/15,"10.675,60","10.797,45","10.594,30","10.753,85","0,85",93678072
11/02/15,"10.765,00","10.791,60","10.696,80","10.752,10","-0,02",69851742
12/02/15,"10.746,90","10.955,45","10.746,90","10.919,65","1,56",107103025
13/02/15,"10.952,40","11.013,85","10.948,50","10.963,40","0,40",99482258
16/02/15,"10.946,90","10.963,50","10.909,50","10.923,25","-0,37",61995461
17/02/15,"10.847,75","10.921,25","10.765,00","10.895,60","-0,25",77400384
18/02/15,"10.931,70","10.981,00","10.909,60","10.961,00","0,60",70942131
19/02/15,"10.932,50","11.022,25","10.874,95","11.001,95","0,37",87999520
20/02/15,"10.976,75","11.081,80","10.946,90","11.050,65","0,44",136029001
23/02/15,"11.150,45","11.158,55","11.069,75","11.130,90","0,73",76625541
24/02/15,"11.128,15","11.228,35","11.090,75","11.205,75","0,67",82593844
25/02/15,"11.208,25","11.225,60","11.174,80","11.210,25","0,04",80915254
26/02/15,"11.206,65","11.330,65","11.187,00","11.327,20","1,04",85072962
27/02/15,"11.337,10","11.401,65","11.301,35","11.401,65","0,66",94058101
02/03/15,"11.408,30","11.455,10","11.362,90","11.410,35","0,08",80280925
03/03/15,"11.424,65","11.465,25","11.280,35","11.280,35","-1,14",84804328
04/03/15,"11.317,25","11.390,40","11.193,30","11.390,40","0,98",79990878
05/03/15,"11.427,65","11.532,80","11.409,05","11.504,00","1,00",83133304
06/03/15,"11.513,90","11.600,35","11.495,20","11.550,95","0,41",83005806
09/03/15,"11.510,35","11.586,95","11.461,85","11.582,10","0,27",70116349
10/03/15,"11.555,95","11.577,75","11.402,65","11.500,40","-0,71",93041569
11/03/15,"11.531,55","11.822,55","11.531,55","11.806,00","2,66",107890379
12/03/15,"11.795,90","11.830,15","11.754,90","11.799,40","-0,06",119851496
13/03/15,"11.845,90","11.903,35","11.744,95","11.901,60","0,87",104888411
16/03/15,"11.955,80","12.219,05","11.955,35","12.167,70","2,24",112369883
17/03/15,"12.163,10","12.195,60","11.930,55","11.980,85","-1,54",104121284
18/03/15,"12.002,25","12.017,90","11.814,50","11.922,75","-0,48",114361610
19/03/15,"11.897,50","12.001,15","11.787,30","11.899,40","-0,20",110433586
20/03/15,"11.942,15","12.087,60","11.926,85","12.039,35","1,18",181425154
23/03/15,"11.984,80","11.985,10","11.858,10","11.895,85","-1,19",88385427
24/03/15,"11.821,20","12.030,60","11.797,65","12.005,70","0,92",104205647
25/03/15,"11.995,10","12.022,85","11.858,25","11.865,30","-1,17",84585795
26/03/15,"11.736,35","11.849,40","11.619,70","11.843,70","-0,18",120047442
27/03/15,"11.920,20","11.954,10","11.799,05","11.868,35","0,21",88495679
30/03/15,"11.927,15","12.090,15","11.922,70","12.086,00","1,83",75164170
31/03/15,"12.054,20","12.119,70","11.943,10","11.966,15","-0,99",87376630
01/04/15,"11.902,90","12.113,00","11.880,20","12.001,40","0,29",93234699
02/04/15,"11.991,60","12.020,10","11.948,85","11.967,40","-0,28",70758452
07/04/15,"12.057,35","12.149,30","12.035,70","12.123,50","1,30",91113068
08/04/15,"12.109,85","12.122,30","12.017,80","12.035,85","-0,72",72017896
09/04/15,"12.099,45","12.166,45","12.047,90","12.166,45","1,08",60312567
10/04/15,"12.227,00","12.390,75","12.214,50","12.374,75","1,71",80849128
13/04/15,"12.357,25","12.388,15","12.326,70","12.338,75","-0,29",62629811
14/04/15,"12.306,35","12.339,80","12.181,20","12.227,60","-0,90",73456648
15/04/15,"12.220,10","12.326,15","12.214,80","12.231,35","0,03",69853987
16/04/15,"12.224,75","12.227,60","11.997,75","11.998,85","-1,90",97991119
17/04/15,"11.942,35","12.019,75","11.674,60","11.688,70","-2,58",136933634
20/04/15,"11.736,40","11.903,70","11.727,00","11.891,90","1,74",73533273
21/04/15,"11.994,80","12.079,05","11.913,35","11.939,60","0,40",80145644
22/04/15,"11.984,40","12.041,40","11.787,20","11.867,35","-0,60",81502797
23/04/15,"11.887,15","11.940,20","11.675,60","11.723,60","-1,21",89480477
24/04/15,"11.783,55","11.881,05","11.711,10","11.810,85","0,74",84712047
27/04/15,"11.881,25","12.050,70","11.729,05","12.039,15","1,93",103024819
28/04/15,"12.035,55","12.047,40","11.743,80","11.811,65","-1,89",125624203
29/04/15,"11.864,40","11.885,05","11.410,55","11.432,70","-3,21",134679778
30/04/15,"11.440,80","11.570,65","11.331,35","11.454,40","0,19",126690886
04/05/15,"11.506,85","11.656,90","11.411,75","11.619,85","1,44",80328749
05/05/15,"11.576,10","11.751,20","11.322,60","11.327,70","-2,51",121580006
06/05/15,"11.377,60","11.457,95","11.239,85","11.350,15","0,20",101726681
07/05/15,"11.265,15","11.437,55","11.167,55","11.407,95","0,51",119253439
08/05/15,"11.483,05","11.710,40","11.415,30","11.709,75","2,65",111159499
11/05/15,"11.674,50","11.702,15","11.622,00","11.673,35","-0,31",73175590
12/05/15,"11.557,95","11.565,20","11.377,35","11.472,40","-1,72",104691765
13/05/15,"11.532,95","11.596,45","11.301,65","11.351,45","-1,05",108123436
14/05/15,"11.299,20","11.579,80","11.218,55","11.559,80","1,84",72926151
15/05/15,"11.593,20","11.632,35","11.383,25","11.447,05","-0,98",97759091
18/05/15,"11.464,80","11.594,95","11.378,85","11.594,30","1,29",78737696
19/05/15,"11.709,85","11.873,30","11.706,85","11.853,35","2,23",99880465
20/05/15,"11.858,45","11.871,50","11.780,00","11.848,45","-0,04",68486735
21/05/15,"11.815,45","11.868,70","11.758,80","11.864,60","0,14",71402861
22/05/15,"11.881,50","11.881,80","11.792,30","11.815,00","-0,42",64150276
26/05/15,"11.841,50","11.920,30","11.586,35","11.625,15","-1,61",96666653
27/05/15,"11.647,05","11.790,35","11.595,10","11.771,15","1,26",100896079
28/05/15,"11.716,10","11.773,80","11.606,00","11.677,55","-0,79",84031308
29/05/15,"11.685,65","11.704,40","11.403,80","11.413,80","-2,26",124443628
01/06/15,"11.462,95","11.510,95","11.345,10","11.436,05","0,19",75686735
02/06/15,"11.467,05","11.467,05","11.270,55","11.328,80","-0,94",88144833
03/06/15,"11.359,80","11.515,20","11.300,35","11.419,60","0,80",88106327
04/06/15,"11.370,55","11.449,70","11.187,45","11.340,60","-0,69",106480090
05/06/15,"11.241,45","11.287,20","11.155,00","11.197,15","-1,26",91468942
08/06/15,"11.131,85","11.224,55","11.059,15","11.064,90","-1,18",98832861
09/06/15,"11.025,10","11.071,60","10.864,70","11.001,30","-0,58",102708478
10/06/15,"10.970,40","11.299,60","10.939,50","11.265,40","2,40",102696850
11/06/15,"11.242,85","11.452,95","11.236,60","11.332,80","0,60",92249892
12/06/15,"11.286,55","11.365,90","11.069,35","11.196,50","-1,20",88895886
15/06/15,"11.053,20","11.090,70","10.952,75","10.984,95","-1,89",80597425
16/06/15,"10.910,00","11.074,35","10.797,85","11.044,00","0,54",88926100
17/06/15,"11.066,75","11.115,40","10.947,35","10.978,00","-0,60",83258982
18/06/15,"10.937,65","11.109,75","10.806,15","11.100,30","1,11",100028237
19/06/15,"11.121,30","11.246,25","10.997,90","11.040,10","-0,54",212137520
22/06/15,"11.138,70","11.470,25","11.138,55","11.460,50","3,81",119290885
23/06/15,"11.552,95","11.635,85","11.517,10","11.542,55","0,72",88926065
24/06/15,"11.566,35","11.589,35","11.364,45","11.471,25","-0,62",94706745
25/06/15,"11.410,60","11.594,25","11.352,40","11.473,15","0,02",75830443
26/06/15,"11.387,15","11.561,85","11.373,45","11.492,45","0,17",94560472
29/06/15,"11.404,70","11.409,80","10.964,25","11.083,20","-3,56",134211012
30/06/15,"11.058,05","11.137,15","10.897,95","10.944,95","-1,25",135591329
01/07/15,"11.050,30","11.283,75","10.979,20","11.180,50","2,15",122763931
02/07/15,"11.191,30","11.229,00","11.078,60","11.099,35","-0,73",77177963
03/07/15,"11.082,05","11.123,20","11.005,75","11.058,40","-0,37",65584134
06/07/15,"10.825,05","10.996,45","10.823,55","10.890,65","-1,52",101564336
07/07/15,"10.930,00","10.946,85","10.664,00","10.676,80","-1,96",107402610
08/07/15,"10.710,30","10.802,80","10.652,80","10.747,30","0,66",94414976
09/07/15,"10.795,10","11.035,05","10.784,45","10.996,40","2,32",86428782
10/07/15,"11.170,70","11.339,80","11.149,25","11.315,65","2,90",104804045
13/07/15,"11.489,15","11.507,00","11.421,80","11.484,40","1,49",91886286
14/07/15,"11.456,55","11.519,35","11.414,40","11.516,90","0,28",67809733
15/07/15,"11.508,35","11.566,00","11.475,95","11.539,65","0,20",66692327
16/07/15,"11.624,50","11.787,60","11.607,15","11.716,75","1,53",86470624
17/07/15,"11.747,45","11.753,20","11.649,95","11.673,40","-0,37",69953745
20/07/15,"11.679,45","11.802,35","11.678,15","11.735,70","0,53",62910725
21/07/15,"11.760,00","11.773,50","11.583,90","11.604,80","-1,12",65376130
22/07/15,"11.511,20","11.589,65","11.486,30","11.520,65","-0,72",70077553
23/07/15,"11.611,40","11.614,75","11.453,60","11.512,10","-0,07",65094594
24/07/15,"11.467,85","11.542,90","11.334,75","11.347,45","-1,43",68500230
27/07/15,"11.287,75","11.297,50","11.052,85","11.056,40","-2,56",88788385
28/07/15,"11.129,90","11.242,45","11.068,30","11.173,90","1,06",75648987
29/07/15,"11.249,30","11.253,55","11.123,25","11.211,85","0,34",72184284
30/07/15,"11.305,45","11.313,25","11.140,65","11.257,15","0,40",96920791
31/07/15,"11.271,30","11.309,00","11.173,15","11.309,00","0,46",85130575
03/08/15,"11.295,50","11.460,40","11.248,25","11.443,70","1,19",80392758
04/08/15,"11.408,25","11.476,90","11.380,80","11.456,05","0,11",68762836
05/08/15,"11.503,20","11.655,75","11.497,90","11.636,30","1,57",76082519
06/08/15,"11.605,60","11.669,85","11.574,95","11.585,10","-0,44",69557554
07/08/15,"11.561,35","11.582,90","11.484,85","11.490,85","-0,81",62073813
10/08/15,"11.545,65","11.618,30","11.431,75","11.604,80","0,99",61246035
11/08/15,"11.548,00","11.561,00","11.278,70","11.293,65","-2,68",87067969
12/08/15,"11.151,70","11.153,65","10.892,90","10.924,60","-3,27",120520391
13/08/15,"11.098,15","11.153,95","10.980,85","11.014,65","0,82",88821098
14/08/15,"11.010,50","11.093,05","10.911,20","10.985,15","-0,27",69223783
17/08/15,"11.044,75","11.113,80","10.818,70","10.940,35","-0,41",71128329
18/08/15,"10.916,70","10.976,05","10.883,10","10.915,90","-0,22",60549690
19/08/15,"10.819,85","10.848,85","10.681,35","10.682,15","-2,14",84620654
20/08/15,"10.593,30","10.654,55","10.401,00","10.432,20","-2,34",110741995
21/08/15,"10.228,70","10.437,30","10.124,50","10.124,50","-2,95",157939616
24/08/15,"9.805,70","9.935,55","9.338,20","9.648,45","-4,70",294378197
25/08/15,"9.816,60","10.185,90","9.748,90","10.128,10","4,97",213162892
26/08/15,"9.956,85","10.160,00","9.853,10","9.997,45","-1,29",139035148
27/08/15,"10.271,35","10.382,95","10.222,05","10.315,60","3,18",108343522
28/08/15,"10.335,90","10.336,90","10.186,05","10.298,55","-0,17",78726501
31/08/15,"10.201,00","10.273,50","10.132,15","10.259,45","-0,38",78175031
01/09/15,"10.073,75","10.119,55","9.928,65","10.015,55","-2,38",119366680
02/09/15,"10.060,30","10.122,25","9.962,25","10.048,05","0,32",92312335
03/09/15,"10.161,35","10.380,35","10.145,75","10.317,85","2,68",118777973
04/09/15,"10.216,15","10.216,15","9.996,15","10.038,05","-2,71",137385471
07/09/15,"10.148,80","10.184,55","10.055,15","10.108,60","0,70",56074307
08/09/15,"10.198,60","10.371,90","10.198,45","10.271,35","1,61",99156012
09/09/15,"10.489,30","10.512,60","10.301,20","10.303,10","0,31",99939921
10/09/15,"10.216,00","10.326,55","10.157,35","10.210,45","-0,90",104453643
11/09/15,"10.243,40","10.243,40","10.079,05","10.123,55","-0,85",83247524
14/09/15,"10.112,90","10.225,35","10.084,85","10.131,75","0,08",77501868
15/09/15,"10.154,75","10.244,85","10.070,15","10.188,15","0,56",141958396
16/09/15,"10.288,40","10.336,20","10.173,95","10.227,20","0,38",122166413
17/09/15,"10.269,30","10.273,25","10.208,50","10.229,60","0,02",120023685
18/09/15,"10.177,60","10.180,55","9.861,50","9.916,15","-3,06",284561608
21/09/15,"9.837,15","10.000,60","9.785,10","9.948,50","0,33",117875407
22/09/15,"9.974,40","9.974,80","9.558,95","9.570,65","-3,80",154642433
23/09/15,"9.578,10","9.712,45","9.492,85","9.612,60","0,44",116043338
24/09/15,"9.599,90","9.707,70","9.362,30","9.427,65","-1,92",156737932
25/09/15,"9.594,55","9.745,75","9.585,35","9.688,55","2,77",124073040
28/09/15,"9.633,70","9.677,25","9.479,40","9.483,55","-2,12",106339020
29/09/15,"9.346,05","9.536,65","9.325,05","9.450,40","-0,35",116110145
30/09/15,"9.674,60","9.732,55","9.596,95","9.660,45","2,22",113184226
01/10/15,"9.757,05","9.788,25","9.471,35","9.509,25","-1,57",115443642
02/10/15,"9.606,60","9.667,55","9.396,35","9.553,05","0,46",126685608
05/10/15,"9.691,65","9.854,75","9.647,15","9.814,80","2,74",121330221
