DATA,APERTURA,MASSIMO,MINIMO,CHIUSURA,VAR % CLOSE,VOLUME
30/07/14,"1.973,21","1.978,90","1.962,42","1.970,07","0,01",0
31/07/14,"1.965,14","1.965,14","1.930,67","1.930,67","-2,00",0
01/08/14,"1.929,80","1.937,35","1.916,37","1.925,15","-0,29",0
04/08/14,"1.926,62","1.942,92","1.921,20","1.938,99","0,72",0
05/08/14,"1.936,34","1.936,34","1.913,77","1.920,21","-0,97",0
06/08/14,"1.917,29","1.927,91","1.911,45","1.920,24","0,00",0
07/08/14,"1.923,03","1.928,89","1.904,78","1.909,57","-0,56",0
08/08/14,"1.910,35","1.932,38","1.909,01","1.931,59","1,15",0
11/08/14,"1.933,43","1.944,90","1.933,43","1.936,92","0,28",0
12/08/14,"1.935,73","1.939,65","1.928,29","1.933,75","-0,16",0
13/08/14,"1.935,60","1.948,41","1.935,60","1.946,72","0,67",0
14/08/14,"1.947,41","1.955,23","1.947,41","1.955,18","0,43",0
15/08/14,"1.958,87","1.964,04","1.941,50","1.955,06","-0,01",0
18/08/14,"1.958,36","1.971,99","1.958,36","1.971,74","0,85",0
19/08/14,"1.972,73","1.982,57","1.972,73","1.981,60","0,50",0
20/08/14,"1.980,46","1.988,57","1.977,68","1.986,51","0,25",0
21/08/14,"1.986,82","1.994,76","1.986,82","1.992,37","0,29",0
22/08/14,"1.992,60","1.993,54","1.984,76","1.988,40","-0,20",0
25/08/14,"1.991,74","2.001,95","1.991,74","1.997,92","0,48",0
26/08/14,"1.998,59","2.005,04","1.998,59","2.000,02","0,11",0
27/08/14,"2.000,54","2.002,14","1.996,20","2.000,12","0,00",0
28/08/14,"1.997,42","1.998,55","1.990,52","1.996,74","-0,17",0
29/08/14,"1.998,45","2.003,38","1.994,65","2.003,37","0,33",0
02/09/14,"2.004,07","2.006,12","1.994,85","2.002,28","-0,05",0
03/09/14,"2.003,57","2.009,28","1.998,14","2.000,72","-0,08",0
04/09/14,"2.001,67","2.011,17","1.992,54","1.997,65","-0,15",0
05/09/14,"1.998,00","2.007,71","1.990,10","2.007,71","0,50",0
08/09/14,"2.007,17","2.007,17","1.995,60","2.001,54","-0,31",0
09/09/14,"2.000,73","2.001,01","1.984,61","1.988,44","-0,65",0
10/09/14,"1.988,41","1.996,66","1.982,99","1.995,69","0,36",0
11/09/14,"1.992,85","1.997,65","1.985,93","1.997,45","0,09",0
12/09/14,"1.996,74","1.996,74","1.980,26","1.985,54","-0,60",0
15/09/14,"1.986,04","1.987,18","1.978,48","1.984,13","-0,07",0
16/09/14,"1.981,93","2.002,28","1.979,06","1.998,98","0,75",0
17/09/14,"1.999,30","2.010,74","1.993,29","2.001,57","0,13",0
18/09/14,"2.003,07","2.012,34","2.003,07","2.011,36","0,49",0
19/09/14,"2.012,74","2.019,26","2.006,59","2.010,40","-0,05",0
22/09/14,"2.009,08","2.009,08","1.991,01","1.994,29","-0,80",0
23/09/14,"1.992,78","1.995,41","1.982,77","1.982,77","-0,58",0
24/09/14,"1.983,34","1.999,79","1.978,63","1.998,30","0,78",0
25/09/14,"1.997,32","1.997,32","1.965,99","1.965,99","-1,62",0
26/09/14,"1.966,22","1.986,37","1.966,22","1.982,85","0,86",0
29/09/14,"1.978,96","1.981,28","1.964,04","1.977,80","-0,25",0
30/09/14,"1.978,21","1.985,17","1.968,96","1.972,29","-0,28",0
01/10/14,"1.971,44","1.971,44","1.941,72","1.946,16","-1,32",0
02/10/14,"1.945,83","1.952,32","1.926,03","1.946,17","0,00",0
03/10/14,"1.948,12","1.971,19","1.948,12","1.967,90","1,12",0
06/10/14,"1.970,01","1.977,84","1.958,43","1.964,82","-0,16",0
07/10/14,"1.962,36","1.962,36","1.934,87","1.935,10","-1,51",0
08/10/14,"1.935,55","1.970,36","1.925,25","1.968,89","1,75",0
09/10/14,"1.967,68","1.967,68","1.927,56","1.928,21","-2,07",0
10/10/14,"1.925,63","1.936,98","1.906,05","1.906,13","-1,15",0
13/10/14,"1.905,65","1.912,09","1.874,14","1.874,74","-1,65",0
14/10/14,"1.877,11","1.898,71","1.871,79","1.877,70","0,16",0
15/10/14,"1.874,18","1.874,18","1.820,66","1.862,49","-0,81",0
16/10/14,"1.855,95","1.876,01","1.835,02","1.862,76","0,01",0
17/10/14,"1.864,91","1.898,16","1.864,91","1.886,76","1,29",0
20/10/14,"1.885,62","1.905,03","1.882,30","1.904,01","0,91",0
21/10/14,"1.909,38","1.942,45","1.909,38","1.941,28","1,96",0
22/10/14,"1.941,29","1.949,31","1.926,83","1.927,11","-0,73",0
23/10/14,"1.931,02","1.961,95","1.931,02","1.950,82","1,23",0
24/10/14,"1.951,59","1.965,27","1.946,27","1.964,58","0,71",0
27/10/14,"1.962,97","1.964,64","1.951,37","1.961,63","-0,15",0
28/10/14,"1.964,14","1.985,05","1.964,14","1.985,05","1,19",0
29/10/14,"1.983,29","1.991,40","1.969,04","1.982,30","-0,14",0
30/10/14,"1.979,49","1.999,40","1.974,75","1.994,65","0,62",0
31/10/14,"2.001,20","2.018,19","2.001,20","2.018,05","1,17",0
03/11/14,"2.018,21","2.024,46","2.013,68","2.017,81","-0,01",0
04/11/14,"2.015,81","2.015,98","2.001,01","2.012,10","-0,28",0
05/11/14,"2.015,29","2.023,77","2.014,42","2.023,57","0,57",0
06/11/14,"2.023,33","2.031,61","2.015,86","2.031,21","0,38",0
07/11/14,"2.032,36","2.034,26","2.025,07","2.031,92","0,03",0
10/11/14,"2.032,01","2.038,70","2.030,17","2.038,26","0,31",0
11/11/14,"2.038,20","2.041,28","2.035,28","2.039,68","0,07",0
12/11/14,"2.037,75","2.040,33","2.031,95","2.038,25","-0,07",0
13/11/14,"2.039,21","2.046,18","2.030,44","2.039,33","0,05",0
14/11/14,"2.039,74","2.042,22","2.035,20","2.039,82","0,02",0
17/11/14,"2.038,29","2.043,07","2.034,46","2.041,32","0,07",0
18/11/14,"2.041,48","2.056,08","2.041,48","2.051,80","0,51",0
19/11/14,"2.051,16","2.052,14","2.040,37","2.048,72","-0,15",0
20/11/14,"2.045,87","2.053,84","2.040,49","2.052,75","0,20",0
21/11/14,"2.057,46","2.071,46","2.056,75","2.063,50","0,52",0
24/11/14,"2.065,07","2.070,17","2.065,07","2.069,41","0,29",0
25/11/14,"2.070,15","2.074,21","2.064,75","2.067,03","-0,12",0
26/11/14,"2.067,36","2.073,29","2.066,62","2.072,83","0,28",0
28/11/14,"2.074,78","2.075,76","2.065,06","2.067,56","-0,25",0
01/12/14,"2.065,78","2.065,78","2.049,57","2.053,44","-0,68",0
02/12/14,"2.053,77","2.068,77","2.053,77","2.066,55","0,64",0
03/12/14,"2.067,45","2.076,28","2.066,65","2.074,33","0,38",0
04/12/14,"2.073,64","2.077,34","2.062,34","2.071,92","-0,12",0
05/12/14,"2.072,78","2.079,47","2.070,81","2.075,37","0,17",0
08/12/14,"2.074,84","2.075,78","2.054,27","2.060,31","-0,73",0
09/12/14,"2.056,55","2.060,60","2.034,17","2.059,82","-0,02",0
10/12/14,"2.058,86","2.058,86","2.024,26","2.026,14","-1,64",0
11/12/14,"2.027,92","2.055,53","2.027,92","2.035,33","0,45",0
12/12/14,"2.030,36","2.032,25","2.002,33","2.002,33","-1,62",0
15/12/14,"2.005,03","2.018,69","1.982,26","1.989,63","-0,63",0
16/12/14,"1.986,71","2.016,89","1.972,56","1.972,74","-0,85",0
17/12/14,"1.973,77","2.016,75","1.973,77","2.012,89","2,04",0
18/12/14,"2.018,98","2.061,23","2.018,98","2.061,23","2,40",0
19/12/14,"2.061,04","2.077,85","2.061,03","2.070,65","0,46",0
22/12/14,"2.069,28","2.078,76","2.069,28","2.078,54","0,38",0
23/12/14,"2.081,48","2.086,73","2.079,77","2.082,17","0,17",0
24/12/14,"2.083,25","2.087,56","2.081,86","2.081,88","-0,01",0
26/12/14,"2.084,30","2.092,70","2.084,30","2.088,77","0,33",0
29/12/14,"2.087,63","2.093,55","2.085,75","2.090,57","0,09",0
30/12/14,"2.088,49","2.088,49","2.079,53","2.080,35","-0,49",0
31/12/14,"2.082,11","2.085,58","2.057,94","2.058,90","-1,03",0
02/01/15,"2.058,90","2.072,36","2.046,04","2.058,20","-0,03",0
05/01/15,"2.054,44","2.054,44","2.017,34","2.020,58","-1,83",0
06/01/15,"2.022,15","2.030,25","1.992,44","2.002,61","-0,89",0
07/01/15,"2.005,55","2.029,61","2.005,55","2.025,90","1,16",0
08/01/15,"2.030,61","2.064,08","2.030,61","2.062,14","1,79",0
09/01/15,"2.063,45","2.064,43","2.038,33","2.044,81","-0,84",0
12/01/15,"2.046,13","2.049,30","2.022,58","2.028,26","-0,81",0
13/01/15,"2.031,58","2.056,93","2.008,25","2.023,03","-0,26",0
14/01/15,"2.018,40","2.018,40","1.988,44","2.011,27","-0,58",0
15/01/15,"2.013,75","2.021,35","1.991,47","1.992,67","-0,92",0
16/01/15,"1.992,25","2.020,46","1.988,12","2.019,42","1,34",0
20/01/15,"2.020,76","2.028,94","2.004,49","2.022,55","0,15",0
21/01/15,"2.020,19","2.038,29","2.012,04","2.032,12","0,47",0
22/01/15,"2.034,30","2.064,62","2.026,38","2.063,15","1,53",0
23/01/15,"2.062,98","2.062,98","2.050,54","2.051,82","-0,55",0
26/01/15,"2.050,42","2.057,62","2.040,97","2.057,09","0,26",0
27/01/15,"2.047,86","2.047,86","2.019,91","2.029,55","-1,34",0
28/01/15,"2.032,34","2.042,49","2.001,49","2.002,16","-1,35",0
29/01/15,"2.002,45","2.024,64","1.989,18","2.021,25","0,95",0
30/01/15,"2.019,35","2.023,32","1.993,38","1.994,99","-1,30",0
02/02/15,"1.996,67","2.021,66","1.980,90","2.020,85","1,30",0
03/02/15,"2.022,71","2.050,30","2.022,71","2.050,03","1,44",0
04/02/15,"2.048,86","2.054,74","2.036,72","2.041,51","-0,42",0
05/02/15,"2.043,45","2.063,55","2.043,45","2.062,52","1,03",0
06/02/15,"2.062,28","2.072,40","2.049,97","2.055,47","-0,34",0
09/02/15,"2.053,47","2.056,16","2.041,88","2.046,74","-0,42",0
10/02/15,"2.049,38","2.070,86","2.048,62","2.068,59","1,07",0
11/02/15,"2.068,55","2.073,48","2.057,99","2.068,53","0,00",0
12/02/15,"2.069,98","2.088,53","2.069,98","2.088,48","0,96",0
13/02/15,"2.088,78","2.097,03","2.086,70","2.096,99","0,41",0
17/02/15,"2.096,47","2.101,30","2.089,80","2.100,34","0,16",0
18/02/15,"2.099,16","2.100,23","2.092,15","2.099,68","-0,03",0
19/02/15,"2.099,25","2.102,13","2.090,79","2.097,45","-0,11",0
20/02/15,"2.097,65","2.110,61","2.085,44","2.110,30","0,61",0
23/02/15,"2.109,83","2.110,05","2.103,00","2.109,66","-0,03",0
24/02/15,"2.109,10","2.117,94","2.105,87","2.115,48","0,28",0
25/02/15,"2.115,30","2.119,59","2.109,89","2.113,86","-0,08",0
26/02/15,"2.113,91","2.113,91","2.103,76","2.110,74","-0,15",0
27/02/15,"2.110,88","2.112,74","2.103,75","2.104,50","-0,30",0
02/03/15,"2.105,23","2.117,52","2.104,50","2.117,39","0,61",0
03/03/15,"2.115,76","2.115,76","2.098,26","2.107,78","-0,45",0
04/03/15,"2.107,72","2.107,72","2.087,62","2.098,53","-0,44",0
05/03/15,"2.098,54","2.104,25","2.095,22","2.101,04","0,12",0
06/03/15,"2.100,91","2.100,91","2.067,27","2.071,26","-1,42",0
09/03/15,"2.072,25","2.083,49","2.072,21","2.079,43","0,39",0
10/03/15,"2.076,14","2.076,14","2.044,16","2.044,16","-1,70",0
11/03/15,"2.044,69","2.050,08","2.039,69","2.040,24","-0,19",0
12/03/15,"2.041,10","2.066,41","2.041,10","2.065,95","1,26",0
13/03/15,"2.064,56","2.064,56","2.041,17","2.053,40","-0,61",0
16/03/15,"2.055,35","2.081,41","2.055,35","2.081,19","1,35",0
17/03/15,"2.080,59","2.080,59","2.065,08","2.074,28","-0,33",0
18/03/15,"2.072,84","2.106,85","2.061,23","2.099,50","1,22",0
19/03/15,"2.098,69","2.098,69","2.085,56","2.089,27","-0,49",0
20/03/15,"2.090,32","2.113,92","2.090,32","2.108,10","0,90",0
23/03/15,"2.107,99","2.114,86","2.104,42","2.104,42","-0,17",0
24/03/15,"2.103,94","2.107,63","2.091,50","2.091,50","-0,61",0
25/03/15,"2.093,10","2.097,43","2.061,05","2.061,05","-1,46",0
26/03/15,"2.059,94","2.067,15","2.045,50","2.056,15","-0,24",0
27/03/15,"2.055,78","2.062,83","2.052,96","2.061,02","0,24",0
30/03/15,"2.064,11","2.088,97","2.064,11","2.086,24","1,22",0
31/03/15,"2.084,05","2.084,05","2.067,04","2.067,89","-0,88",0
01/04/15,"2.067,63","2.067,63","2.048,38","2.059,69","-0,40",0
02/04/15,"2.060,03","2.072,17","2.057,32","2.066,96","0,35",0
06/04/15,"2.064,87","2.086,99","2.056,52","2.080,62","0,66",0
07/04/15,"2.080,79","2.089,81","2.076,10","2.076,33","-0,21",0
08/04/15,"2.076,94","2.086,69","2.073,30","2.081,90","0,27",0
09/04/15,"2.081,29","2.093,31","2.074,29","2.091,18","0,45",0
10/04/15,"2.091,51","2.102,61","2.091,51","2.102,06","0,52",0
13/04/15,"2.102,03","2.107,65","2.092,33","2.092,43","-0,46",0
14/04/15,"2.092,28","2.098,62","2.083,24","2.095,84","0,16",0
15/04/15,"2.097,82","2.111,91","2.097,82","2.106,63","0,51",0
16/04/15,"2.105,96","2.111,30","2.100,02","2.104,99","-0,08",0
17/04/15,"2.102,58","2.102,58","2.072,37","2.081,18","-1,13",0
20/04/15,"2.084,11","2.103,94","2.084,11","2.100,40","0,92",0
21/04/15,"2.102,82","2.109,64","2.094,38","2.097,29","-0,15",0
22/04/15,"2.098,27","2.109,98","2.091,05","2.107,96","0,51",0
23/04/15,"2.107,21","2.120,49","2.103,19","2.112,93","0,24",0
24/04/15,"2.112,80","2.120,92","2.112,80","2.117,69","0,23",0
27/04/15,"2.119,29","2.125,92","2.107,04","2.108,92","-0,41",0
28/04/15,"2.108,35","2.116,09","2.094,89","2.114,76","0,28",0
29/04/15,"2.112,49","2.113,65","2.097,41","2.106,85","-0,37",0
30/04/15,"2.105,52","2.105,52","2.077,59","2.085,51","-1,01",0
01/05/15,"2.087,38","2.108,41","2.087,38","2.108,29","1,09",0
04/05/15,"2.110,23","2.120,95","2.110,23","2.114,49","0,29",0
05/05/15,"2.112,63","2.115,24","2.088,46","2.089,46","-1,18",0
06/05/15,"2.091,26","2.098,42","2.067,93","2.080,15","-0,45",0
07/05/15,"2.079,96","2.092,90","2.074,99","2.088,00","0,38",0
08/05/15,"2.092,13","2.117,66","2.092,13","2.116,10","1,35",0
11/05/15,"2.115,56","2.117,69","2.104,58","2.105,33","-0,51",0
12/05/15,"2.102,87","2.105,06","2.085,57","2.099,12","-0,29",0
13/05/15,"2.099,62","2.110,19","2.096,04","2.098,48","-0,03",0
14/05/15,"2.100,43","2.121,45","2.100,43","2.121,10","1,08",0
15/05/15,"2.122,07","2.123,89","2.116,79","2.122,73","0,08",0
18/05/15,"2.121,30","2.131,78","2.120,01","2.129,20","0,30",0
19/05/15,"2.129,45","2.133,02","2.124,50","2.127,83","-0,06",0
20/05/15,"2.127,79","2.134,72","2.122,59","2.125,85","-0,09",0
21/05/15,"2.125,55","2.134,28","2.122,95","2.130,82","0,23",0
22/05/15,"2.130,36","2.132,15","2.126,06","2.126,06","-0,22",0
26/05/15,"2.125,34","2.125,34","2.099,18","2.104,20","-1,03",0
27/05/15,"2.105,13","2.126,22","2.105,13","2.123,48","0,92",0
28/05/15,"2.122,27","2.122,27","2.112,86","2.120,79","-0,13",0
29/05/15,"2.120,66","2.120,66","2.104,89","2.107,39","-0,63",0
01/06/15,"2.108,64","2.119,15","2.102,54","2.111,73","0,21",0
02/06/15,"2.110,41","2.117,59","2.099,14","2.109,60","-0,10",0
03/06/15,"2.110,64","2.121,92","2.109,61","2.114,07","0,21",0
04/06/15,"2.112,35","2.112,89","2.093,23","2.095,84","-0,86",0
05/06/15,"2.095,09","2.100,99","2.085,67","2.092,83","-0,14",0
08/06/15,"2.092,34","2.093,01","2.079,11","2.079,28","-0,65",0
09/06/15,"2.079,07","2.085,62","2.072,14","2.080,15","0,04",0
10/06/15,"2.081,12","2.108,50","2.081,12","2.105,20","1,20",0
11/06/15,"2.106,24","2.115,02","2.106,24","2.108,86","0,17",0
12/06/15,"2.107,43","2.107,43","2.091,33","2.094,11","-0,70",0
15/06/15,"2.091,34","2.091,34","2.072,49","2.084,43","-0,46",0
16/06/15,"2.084,26","2.097,40","2.082,10","2.096,29","0,57",0
17/06/15,"2.097,40","2.106,79","2.088,86","2.100,44","0,20",0
18/06/15,"2.101,58","2.126,65","2.101,58","2.121,24","0,99",0
19/06/15,"2.121,06","2.121,64","2.109,45","2.109,99","-0,53",0
22/06/15,"2.112,50","2.129,87","2.112,50","2.122,85","0,61",0
23/06/15,"2.123,16","2.128,03","2.119,89","2.124,20","0,06",0
24/06/15,"2.123,65","2.125,10","2.108,58","2.108,58","-0,74",0
25/06/15,"2.109,96","2.116,04","2.101,78","2.102,31","-0,30",0
26/06/15,"2.102,62","2.108,92","2.095,38","2.101,49","-0,04",0
29/06/15,"2.098,63","2.098,63","2.056,64","2.057,64","-2,09",0
30/06/15,"2.061,19","2.074,28","2.056,32","2.063,11","0,27",0
01/07/15,"2.067,00","2.082,78","2.067,00","2.077,42","0,69",0
02/07/15,"2.078,03","2.085,06","2.071,02","2.076,78","-0,03",0
06/07/15,"2.073,95","2.078,61","2.058,40","2.068,76","-0,39",0
07/07/15,"2.069,52","2.083,74","2.044,02","2.081,34","0,61",0
08/07/15,"2.077,66","2.077,66","2.044,66","2.046,68","-1,67",0
09/07/15,"2.049,73","2.074,28","2.049,73","2.051,31","0,23",0
10/07/15,"2.052,74","2.081,31","2.052,74","2.076,62","1,23",0
13/07/15,"2.080,03","2.100,67","2.080,03","2.099,60","1,11",0
14/07/15,"2.099,72","2.111,98","2.098,18","2.108,95","0,45",0
15/07/15,"2.109,01","2.114,14","2.102,49","2.107,40","-0,07",0
16/07/15,"2.110,55","2.124,42","2.110,55","2.124,29","0,80",0
17/07/15,"2.126,80","2.128,91","2.119,88","2.126,64","0,11",0
20/07/15,"2.126,85","2.132,82","2.123,65","2.128,28","0,08",0
21/07/15,"2.127,55","2.128,49","2.115,40","2.119,21","-0,43",0
22/07/15,"2.118,21","2.118,51","2.110,00","2.114,15","-0,24",0
23/07/15,"2.114,16","2.116,87","2.098,63","2.102,15","-0,57",0
24/07/15,"2.102,24","2.106,01","2.077,09","2.079,65","-1,07",0
27/07/15,"2.078,19","2.078,19","2.063,52","2.067,64","-0,58",0
28/07/15,"2.070,75","2.095,60","2.069,09","2.093,25","1,24",0
29/07/15,"2.094,70","2.110,60","2.094,08","2.108,57","0,73",0
30/07/15,"2.106,78","2.110,48","2.094,97","2.108,63","0,00",0
31/07/15,"2.111,60","2.114,24","2.102,07","2.103,84","-0,23",0
03/08/15,"2.104,49","2.105,70","2.087,31","2.098,04","-0,28",0
04/08/15,"2.097,68","2.102,51","2.088,60","2.093,32","-0,22",0
05/08/15,"2.095,27","2.112,66","2.095,27","2.099,84","0,31",0
06/08/15,"2.100,75","2.103,32","2.075,53","2.083,56","-0,78",0
07/08/15,"2.082,61","2.082,61","2.067,91","2.077,57","-0,29",0
10/08/15,"2.080,98","2.105,35","2.080,98","2.104,18","1,28",0
11/08/15,"2.102,66","2.102,66","2.076,49","2.084,07","-0,96",0
12/08/15,"2.081,10","2.089,06","2.052,09","2.086,05","0,10",0
13/08/15,"2.086,19","2.092,93","2.078,26","2.083,39","-0,13",0
14/08/15,"2.083,15","2.092,45","2.080,61","2.091,54","0,39",0
17/08/15,"2.089,70","2.102,87","2.079,30","2.102,44","0,52",0
18/08/15,"2.101,99","2.103,47","2.094,14","2.096,92","-0,26",0
19/08/15,"2.095,69","2.096,17","2.070,53","2.079,61","-0,83",0
20/08/15,"2.076,61","2.076,61","2.035,73","2.035,73","-2,11",0
21/08/15,"2.034,08","2.034,08","1.970,89","1.970,89","-3,19",0
24/08/15,"1.965,15","1.965,15","1.867,01","1.893,21","-3,94",0
25/08/15,"1.898,08","1.948,04","1.867,08","1.867,61","-1,35",0
26/08/15,"1.872,75","1.943,09","1.872,75","1.940,51","3,90",0
27/08/15,"1.942,77","1.989,60","1.942,77","1.987,66","2,43",0
28/08/15,"1.986,06","1.993,48","1.975,19","1.988,87","0,06",0
31/08/15,"1.986,73","1.986,73","1.965,98","1.972,18","-0,84",0
01/09/15,"1.970,09","1.970,09","1.903,07","1.913,85","-2,96",0
02/09/15,"1.916,52","1.948,91","1.916,52","1.948,86","1,83",0
03/09/15,"1.950,79","1.975,01","1.944,72","1.951,13","0,12",0
04/09/15,"1.947,76","1.947,76","1.911,21","1.921,22","-1,53",0
08/09/15,"1.927,30","1.970,42","1.927,30","1.969,41","2,51",0
09/09/15,"1.971,45","1.988,63","1.937,88","1.942,04","-1,39",0
10/09/15,"1.941,59","1.965,29","1.937,19","1.952,29","0,53",0
11/09/15,"1.951,45","1.961,05","1.939,19","1.961,05","0,45",0
14/09/15,"1.963,06","1.963,06","1.948,27","1.953,03","-0,41",0
15/09/15,"1.955,10","1.983,19","1.954,30","1.978,09","1,28",0
16/09/15,"1.978,02","1.997,26","1.977,93","1.995,31","0,87",0
17/09/15,"1.995,33","2.020,86","1.986,73","1.990,20","-0,26",0
18/09/15,"1.989,66","1.989,66","1.953,45","1.958,03","-1,62",0
21/09/15,"1.960,84","1.979,64","1.955,80","1.966,97","0,46",0
22/09/15,"1.961,39","1.961,39","1.929,22","1.942,74","-1,23",0
23/09/15,"1.943,24","1.949,52","1.932,57","1.938,76","-0,20",0
24/09/15,"1.934,81","1.937,17","1.908,92","1.932,24","-0,34",0
25/09/15,"1.935,93","1.952,89","1.921,50","1.931,34","-0,05",0
28/09/15,"1.929,18","1.929,18","1.879,21","1.881,77","-2,57",0
29/09/15,"1.881,90","1.899,48","1.871,91","1.884,09","0,12",0
30/09/15,"1.887,14","1.920,53","1.887,14","1.920,03","1,91",0
01/10/15,"1.919,65","1.927,21","1.900,70","1.923,82","0,20",0
02/10/15,"1.921,77","1.951,36","1.893,70","1.951,36","1,43",0
05/10/15,"1.954,33","1.989,17","1.954,33","1.987,05","1,83",0
06/10/15,"1.986,63","1.991,62","1.971,99","1.979,92","-0,36",0
07/10/15,"1.982,34","1.999,31","1.976,44","1.995,83","0,80",0
08/10/15,"1.994,01","2.016,50","1.987,53","2.013,43","0,88",0
09/10/15,"2.013,73","2.020,13","2.007,61","2.014,89","0,07",0
12/10/15,"2.015,65","2.018,66","2.010,55","2.017,46","0,13",0
13/10/15,"2.015,00","2.022,34","2.001,78","2.003,69","-0,68",0
14/10/15,"2.003,66","2.009,56","1.990,73","1.994,24","-0,47",0
15/10/15,"1.996,47","2.024,15","1.996,47","2.023,86","1,49",0
16/10/15,"2.024,37","2.033,54","2.020,46","2.033,11","0,46",0
19/10/15,"2.031,73","2.034,45","2.022,31","2.033,66","0,03",0
20/10/15,"2.033,13","2.039,12","2.026,61","2.030,77","-0,14",0
21/10/15,"2.033,47","2.037,97","2.017,22","2.018,94","-0,58",0
22/10/15,"2.021,88","2.055,20","2.021,88","2.052,51","1,66",0
23/10/15,"2.058,19","2.079,74","2.058,19","2.075,15","1,10",0
26/10/15,"2.075,08","2.075,14","2.066,53","2.071,18","-0,19",0
27/10/15,"2.068,75","2.070,37","2.058,84","2.065,89","-0,26",0
28/10/15,"2.066,48","2.090,35","2.063,11","2.090,35","1,18",0
29/10/15,"2.088,35","2.092,52","2.082,63","2.089,41","-0,04",0
30/10/15,"2.090,00","2.094,32","2.079,34","2.079,36","-0,48",0
02/11/15,"2.080,76","2.106,20","2.080,76","2.104,05","1,19",0
03/11/15,"2.102,63","2.116,48","2.097,51","2.109,79","0,27",0
04/11/15,"2.110,60","2.114,59","2.096,98","2.102,31","-0,35",0
05/11/15,"2.101,68","2.108,78","2.090,41","2.099,93","-0,11",0
06/11/15,"2.098,60","2.101,91","2.083,74","2.099,20","-0,03",0
09/11/15,"2.096,56","2.096,56","2.068,24","2.078,58","-0,98",0
10/11/15,"2.077,19","2.083,67","2.069,91","2.081,72","0,15",0
11/11/15,"2.083,41","2.086,94","2.074,85","2.075,00","-0,32",0
12/11/15,"2.072,29","2.072,29","2.045,66","2.045,97","-1,40",0
13/11/15,"2.044,64","2.044,64","2.022,02","2.023,04","-1,12",0
16/11/15,"2.022,08","2.053,22","2.019,39","2.053,19","1,49",0
17/11/15,"2.053,67","2.066,69","2.045,90","2.050,44","-0,13",0
18/11/15,"2.051,99","2.085,31","2.051,99","2.083,58","1,62",0
19/11/15,"2.083,70","2.086,74","2.078,76","2.081,24","-0,11",0
20/11/15,"2.082,82","2.097,06","2.082,82","2.089,17","0,38",0
23/11/15,"2.089,41","2.095,61","2.081,39","2.086,59","-0,12",0
24/11/15,"2.084,42","2.094,12","2.070,29","2.089,14","0,12",0
25/11/15,"2.089,30","2.093,00","2.086,30","2.088,87","-0,01",0
27/11/15,"2.088,82","2.093,29","2.084,13","2.090,11","0,06",0
30/11/15,"2.090,95","2.093,81","2.080,41","2.080,41","-0,46",0
01/12/15,"2.082,93","2.103,37","2.082,93","2.102,63","1,07",0
02/12/15,"2.101,71","2.104,27","2.077,11","2.079,51","-1,10",0
03/12/15,"2.080,71","2.085,00","2.042,35","2.049,62","-1,44",0
04/12/15,"2.051,24","2.093,84","2.051,24","2.091,69","2,05",0
07/12/15,"2.090,42","2.090,42","2.066,78","2.077,07","-0,70",0
08/12/15,"2.073,39","2.073,85","2.052,32","2.063,59","-0,65",0
09/12/15,"2.061,17","2.080,33","2.036,53","2.047,62","-0,77",0
10/12/15,"2.047,93","2.067,65","2.045,67","2.052,23","0,23",0
11/12/15,"2.047,27","2.047,27","2.008,80","2.012,37","-1,94",0
14/12/15,"2.013,37","2.022,92","1.993,26","2.021,94","0,48",0
15/12/15,"2.025,55","2.053,87","2.025,55","2.043,41","1,06",0
16/12/15,"2.046,50","2.076,72","2.042,43","2.073,07","1,45",0
17/12/15,"2.073,76","2.076,37","2.041,66","2.041,89","-1,50",0
18/12/15,"2.040,81","2.040,81","2.005,33","2.005,55","-1,78",0
21/12/15,"2.010,27","2.022,90","2.005,93","2.021,15","0,78",0
22/12/15,"2.023,15","2.042,74","2.020,49","2.038,97","0,88",0
23/12/15,"2.042,20","2.064,73","2.042,20","2.064,29","1,24",0
24/12/15,"2.063,52","2.067,36","2.058,73","2.060,99","-0,16",0
28/12/15,"2.057,77","2.057,77","2.044,20","2.056,50","-0,22",0
29/12/15,"2.060,54","2.081,56","2.060,54","2.078,36","1,06",0
30/12/15,"2.077,34","2.077,34","2.061,97","2.063,36","-0,72",0
31/12/15,"2.060,59","2.062,54","2.043,62","2.043,94","-0,94",0
04/01/16,"2.038,20","2.038,20","1.989,68","2.012,66","-1,53",0
05/01/16,"2.013,78","2.021,94","2.004,17","2.016,71","0,20",0
06/01/16,"2.011,71","2.011,71","1.979,05","1.990,26","-1,31",0
07/01/16,"1.985,32","1.985,32","1.938,83","1.943,09","-2,37",0
08/01/16,"1.945,97","1.960,40","1.918,46","1.922,03","-1,08",0
11/01/16,"1.926,12","1.935,65","1.901,10","1.923,67","0,09",0
12/01/16,"1.927,83","1.947,38","1.914,35","1.938,68","0,78",0
13/01/16,"1.940,34","1.950,33","1.886,41","1.890,28","-2,50",0
14/01/16,"1.891,68","1.934,47","1.878,93","1.921,84","1,67",0
15/01/16,"1.916,68","1.916,68","1.857,83","1.880,33","-2,16",0
19/01/16,"1.888,66","1.901,44","1.864,60","1.881,33","0,05",0
20/01/16,"1.876,18","1.876,18","1.812,29","1.859,33","-1,17",0
